,0,y
5548,38977,
5549,14605,
5550,10466,
5551,19100,
5552,29913,
5553,23807,
5554,1633,0.0
5555,35166,0.0
5556,22524,0.0
5557,36043,0.0
5558,22822,
5559,7956,
5560,34439,
5561,9178,1.0
5562,31498,0.0
5563,33032,
5564,5966,0.0
5565,25853,0.0
5566,12426,
5567,10984,
5568,24668,
5569,11051,0.0
5570,40574,
5571,34329,
5572,21629,
5573,29334,0.0
5574,7303,
5575,4041,0.0
5576,39422,0.0
5577,26227,
5578,13629,
5579,1407,
5580,13658,
5581,29697,
5582,12858,1.0
5583,19994,
5584,6359,
5585,2891,
5586,34889,1.0
5587,15283,
5588,40321,
5589,15452,
5590,27393,0.0
5591,39071,
5592,8228,0.0
5593,30456,
5594,26403,
5595,2631,
5596,15359,
5597,6010,
5598,19094,
5599,784,
5600,40211,
5601,4542,
5602,21178,
5603,676,0.0
5604,29837,
5605,32472,
5606,910,
5607,22225,
5608,20995,
5609,5282,
5610,2507,
5611,379,
5612,37788,
5613,4003,0.0
5614,23984,
5615,6458,0.0
5616,35613,
5617,33108,0.0
5618,20308,
5619,40915,0.0
5620,35995,
5621,2972,
5622,34712,0.0
5623,27439,
5624,16171,0.0
5625,33556,0.0
5626,4058,
5627,40329,
5628,21230,
5629,16306,0.0
5630,40141,0.0
5631,2857,
5632,6279,
5633,19947,
5634,25221,0.0
5635,19603,
5636,25600,
5637,10866,1.0
5638,3363,
5639,33677,
5640,23662,
5641,36934,
5642,24635,
5643,10887,
5644,37642,
5645,22269,
5646,12731,
5647,4682,
5648,24411,
5649,18798,1.0
5650,12440,
5651,9880,0.0
5652,35543,
5653,19731,0.0
5654,29613,0.0
5655,465,
5656,23837,
5657,38401,
5658,12162,
5659,8521,
5660,11211,
5661,17851,
5662,27026,
5663,6467,
5664,28037,0.0
5665,25524,1.0
5666,7707,0.0
5667,22306,0.0
5668,27034,
5669,29644,
5670,30967,0.0
5671,1911,
5672,16962,
5673,5520,
5674,5114,
5675,37615,
5676,23414,
5677,9109,
5678,3099,
5679,11279,1.0
5680,32520,
5681,12795,
5682,25911,
5683,27388,
5684,26987,1.0
5685,23310,
5686,1742,
5687,8989,
5688,13203,
5689,3892,
5690,31995,
5691,30071,
5692,31991,
5693,8184,0.0
5694,31088,
5695,22955,0.0
5696,920,
5697,31525,
5698,32610,
5699,3593,
5700,23713,
5701,15460,
5702,7457,
5703,23387,
5704,40527,
5705,19904,
5706,21842,
5707,35011,
5708,27104,
5709,38444,
5710,8137,
5711,37534,
5712,14049,
5713,38904,0.0
5714,24030,
5715,20484,0.0
5716,14322,0.0
5717,9412,
5718,40525,
5719,200,
5720,27953,
5721,19823,
5722,4213,0.0
5723,40821,
5724,21098,0.0
5725,30059,
5726,7121,
5727,20604,
5728,18037,0.0
5729,12990,
5730,37020,
5731,36465,
5732,9868,0.0
5733,19914,
5734,28378,
5735,17628,
5736,6215,
5737,39872,
5738,38624,0.0
5739,27732,
5740,1738,
5741,16403,
5742,26557,
5743,6117,
5744,2901,
5745,31110,0.0
5746,33661,1.0
5747,28210,
5748,35164,
5749,11079,0.0
5750,24843,
5751,17247,
5752,16331,
5753,28770,
5754,15963,
5755,9489,
5756,27796,
5757,5556,
5758,3232,
5759,37003,
5760,11452,
5761,782,
5762,1862,
5763,15616,
5764,21844,
5765,9364,
5766,23986,
5767,21787,
5768,24819,
5769,22226,
5770,5181,0.0
5771,13363,0.0
5772,8114,0.0
5773,9410,
5774,4548,
5775,37380,0.0
5776,11208,1.0
5777,3037,
5778,33074,
5779,12676,
5780,40285,
5781,2573,
5782,170,
5783,3736,
5784,29059,0.0
5785,25483,0.0
5786,24484,
5787,23537,
5788,35151,
5789,5394,0.0
5790,21188,0.0
5791,2488,0.0
5792,36195,
5793,12975,
5794,16527,
5795,37448,
5796,14238,0.0
5797,5386,
5798,2206,0.0
5799,31404,
5800,9086,
5801,22098,
5802,15514,
5803,9320,
5804,30039,
5805,32643,
5806,1957,
5807,18378,
5808,35135,0.0
5809,1894,
5810,4590,
5811,3026,
5812,17021,
5813,19944,
5814,27058,
5815,8921,
5816,26501,
5817,36734,
5818,19471,
5819,9630,0.0
5820,834,
5821,10728,
5822,1331,0.0
5823,23810,0.0
5824,30351,
5825,28347,0.0
5826,8933,0.0
5827,1621,0.0
5828,10401,
5829,1418,0.0
5830,27485,
5831,26689,0.0
5832,33286,0.0
5833,12762,
5834,40073,
5835,24257,0.0
5836,806,
5837,17666,
5838,32753,
5839,27987,
5840,25395,
5841,21464,
5842,10643,
5843,19323,0.0
5844,17657,
5845,12210,0.0
5846,31114,0.0
5847,1210,0.0
5848,36614,
5849,12540,1.0
5850,15292,0.0
5851,2126,
5852,24853,
5853,11332,
5854,3555,
5855,39924,
5856,34204,
5857,17654,
5858,40593,0.0
5859,4921,0.0
5860,2252,
5861,34410,
5862,6929,
5863,6402,
5864,37801,0.0
5865,25156,1.0
5866,35874,0.0
5867,87,
5868,29443,
5869,13683,
5870,26918,0.0
5871,25538,0.0
5872,19046,
5873,36615,
5874,3125,1.0
5875,2979,0.0
5876,6572,
5877,24829,
5878,24332,0.0
5879,39261,
5880,39023,
5881,38245,
5882,12428,
5883,22519,
5884,30233,
5885,18054,
5886,36785,
5887,19017,
5888,36173,
5889,31895,
5890,3039,
5891,34365,
5892,2502,0.0
5893,4832,
5894,25073,
5895,29335,
5896,7727,
5897,26688,
5898,4248,
5899,13468,0.0
5900,36417,
5901,24533,
5902,3322,
5903,12947,
5904,27248,
5905,35115,0.0
5906,17176,
5907,21666,0.0
5908,13162,0.0
5909,38348,0.0
5910,12900,
5911,5272,
5912,28720,
5913,5555,
5914,7331,
5915,6082,
5916,14686,
5917,40598,
5918,36862,0.0
5919,15654,0.0
5920,22220,
5921,33573,
5922,10090,
5923,31720,0.0
5924,2645,0.0
5925,21628,0.0
5926,40739,
5927,9577,
5928,4342,
5929,9484,
5930,31852,
5931,968,
5932,27720,
5933,23925,
5934,7322,
5935,27179,0.0
5936,11782,
5937,37011,
5938,12903,0.0
5939,11854,
5940,7604,0.0
5941,8603,0.0
5942,6100,
5943,22457,
5944,34500,
5945,11501,
5946,20140,
5947,18720,
5948,10438,
5949,26602,0.0
5950,34581,
5951,19969,
5952,41104,
5953,31985,
5954,54,
5955,32053,
5956,23623,0.0
5957,9395,
5958,38187,0.0
5959,10001,
5960,28781,
5961,9098,
5962,34651,
5963,30380,0.0
5964,36738,
5965,33799,0.0
5966,15720,1.0
5967,15293,
5968,6377,
5969,21570,
5970,36182,
5971,14411,
5972,13560,
5973,29936,0.0
5974,19554,
5975,37238,
5976,37554,
5977,20361,
5978,17667,
5979,11174,
5980,13128,
5981,11971,
5982,26746,0.0
5983,6756,0.0
5984,32131,
5985,34855,0.0
5986,1759,
5987,8365,0.0
5988,14320,
5989,30717,
5990,26483,
5991,26536,
5992,29942,
5993,23675,
5994,6808,
5995,5819,
5996,20873,0.0
5997,17100,
5998,20446,
5999,7383,
6000,603,0.0
6001,16964,0.0
6002,21387,0.0
6003,39531,
6004,40757,0.0
6005,22827,
6006,1944,
6007,27930,0.0
6008,28855,
6009,1776,
6010,41107,0.0
6011,26590,
6012,5082,
6013,302,
6014,38749,
6015,29739,
6016,24041,
6017,17847,
6018,11466,
6019,20822,0.0
6020,4940,
6021,27929,
6022,11956,1.0
6023,27561,
6024,7099,
6025,18676,0.0
6026,14155,
6027,15059,0.0
6028,16090,
6029,3374,
6030,6743,
6031,35415,0.0
6032,13937,
6033,23942,0.0
6034,27280,0.0
6035,37832,
6036,20463,
6037,24568,
6038,21273,
6039,24948,
6040,77,
6041,2629,
6042,8120,
6043,2681,
6044,2929,
6045,10374,
6046,81,
6047,3436,0.0
6048,28666,
6049,25184,
6050,11843,
6051,31540,
6052,12724,
6053,4321,
6054,32165,
6055,11734,0.0
6056,20024,
6057,9024,
6058,9863,
6059,2824,
6060,983,
6061,13159,
6062,8886,0.0
6063,16123,
6064,2682,
6065,25458,0.0
6066,34457,
6067,19137,
6068,2649,
6069,39352,0.0
6070,26413,
6071,39404,
6072,34748,
6073,14537,0.0
6074,25008,0.0
6075,9898,
6076,212,
6077,13131,0.0
6078,18510,1.0
6079,11162,
6080,17741,
6081,34630,
6082,13665,0.0
6083,33834,
6084,1398,
6085,8188,
6086,524,
6087,18825,
6088,36467,
6089,28796,
6090,31216,0.0
6091,8923,
6092,30151,
6093,13569,
6094,37491,
6095,1280,
6096,4790,
6097,16414,
6098,34043,
6099,26215,
6100,14250,0.0
6101,20737,
6102,38705,
6103,1,
6104,20074,
6105,12923,
6106,13126,
6107,15528,0.0
6108,37603,0.0
6109,34162,
6110,30789,
6111,8673,
6112,15988,
6113,28595,
6114,30367,
6115,33040,
6116,14941,0.0
6117,9875,1.0
6118,8344,
6119,36653,
6120,30171,
6121,39313,
6122,18134,
6123,13920,
6124,15098,
6125,10073,1.0
6126,19227,
6127,38388,
6128,19665,
6129,22725,
6130,20865,1.0
6131,31367,
6132,6569,
6133,30311,
6134,11674,0.0
6135,28134,
6136,18938,0.0
6137,30877,0.0
6138,33840,
6139,5435,0.0
6140,35193,
6141,25966,
6142,24704,
6143,38998,
6144,102,0.0
6145,23544,
6146,20321,
6147,24157,
6148,10213,1.0
6149,23814,
6150,26518,
6151,18673,
6152,12924,
6153,8291,0.0
6154,31855,
6155,9987,
6156,33635,
6157,30654,0.0
6158,2903,
6159,39081,
6160,23509,
6161,16275,
6162,29581,
6163,15369,
6164,10480,
6165,25960,
6166,9465,0.0
6167,11726,
6168,11491,
6169,27520,
6170,5785,
6171,20805,
6172,34703,0.0
6173,18364,
6174,35553,
6175,13069,
6176,25512,
6177,30555,
6178,28526,
6179,21146,
6180,11346,0.0
6181,8226,1.0
6182,11869,
6183,22596,0.0
6184,290,
6185,19589,
6186,12235,
6187,3467,0.0
6188,11275,
6189,31738,
6190,25003,
6191,11483,
6192,16277,
6193,11214,
6194,2485,
6195,23359,
6196,23993,
6197,3816,0.0
6198,829,
6199,29845,
6200,29255,
6201,19319,1.0
6202,36546,
6203,29048,
6204,3385,
6205,12660,
6206,7258,
6207,35472,
6208,29244,0.0
6209,10995,
6210,20135,
6211,18952,0.0
6212,16397,
6213,25666,
6214,19567,
6215,2790,0.0
6216,10260,
6217,10225,
6218,26852,0.0
6219,5437,0.0
6220,7354,
6221,31345,
6222,22622,
6223,6382,
6224,37058,
6225,8258,
6226,26738,
6227,36904,0.0
6228,36858,0.0
6229,9673,
6230,32566,
6231,8452,
6232,34999,
6233,37046,
6234,10200,
6235,30057,
6236,28088,0.0
6237,7621,
6238,38060,0.0
6239,15918,
6240,36916,0.0
6241,4474,0.0
6242,5732,
6243,36757,
6244,30543,
6245,39157,0.0
6246,3047,
6247,38361,
6248,11116,
6249,39172,
6250,19890,
6251,19322,
6252,38871,
6253,19579,
6254,14595,
6255,20267,
6256,4326,
6257,40089,
6258,18873,
6259,6584,
6260,29482,0.0
6261,26573,
6262,11361,1.0
6263,16103,
6264,23016,
6265,18945,
6266,34890,0.0
6267,813,
6268,22716,
6269,4710,
6270,6396,0.0
6271,13356,0.0
6272,28205,0.0
6273,4200,0.0
6274,31018,
6275,16504,
6276,20262,
6277,23241,
6278,20362,
6279,29498,0.0
6280,1155,0.0
6281,3831,
6282,8743,
6283,17020,
6284,39401,0.0
6285,26488,
6286,2426,
6287,20516,
6288,32333,
6289,34133,
6290,3479,0.0
6291,27664,
6292,6746,
6293,9641,
6294,10977,
6295,14186,0.0
6296,17437,
6297,37951,
6298,24133,
6299,11341,0.0
6300,34959,
6301,33595,0.0
6302,15511,1.0
6303,32286,
6304,38337,
6305,10754,
6306,21780,
6307,40104,
6308,32712,
6309,40938,
6310,18031,
6311,18300,
6312,19254,
6313,23959,0.0
6314,27342,
6315,16261,
6316,39119,
6317,28417,
6318,28321,
6319,2330,
6320,25212,
6321,32613,
6322,40537,
6323,38092,
6324,13315,
6325,13509,0.0
6326,11768,
6327,6062,
6328,5561,
6329,22291,
6330,14127,
6331,39956,
6332,28313,
6333,12369,0.0
6334,21205,
6335,6302,
6336,36493,
6337,11247,
6338,6181,0.0
6339,32455,
6340,39767,
6341,22343,1.0
6342,3903,
6343,6073,
6344,30414,
6345,25004,0.0
6346,39617,
6347,39387,
6348,15909,
6349,27099,
6350,7461,0.0
6351,22094,
6352,19984,
6353,38895,
6354,28153,
6355,2730,
6356,21562,0.0
6357,26824,
6358,27804,
6359,1993,0.0
6360,36433,
6361,5772,
6362,3681,
6363,8047,0.0
6364,23817,
6365,2185,
6366,41055,
6367,9560,
6368,33364,
6369,31075,0.0
6370,32133,
6371,35840,
6372,4698,
6373,24955,1.0
6374,35238,
6375,27894,
6376,5846,
6377,8174,0.0
6378,10738,
6379,37514,
6380,8706,
6381,32512,
6382,14134,1.0
6383,16936,
6384,28184,
6385,14714,
6386,24670,0.0
6387,11958,
6388,39726,
6389,20730,
6390,14708,
6391,9116,
6392,10123,1.0
6393,30888,1.0
6394,22496,
6395,18124,
6396,4576,0.0
6397,19125,
6398,30928,
6399,25015,0.0
6400,187,
6401,561,
6402,2848,0.0
6403,5091,0.0
6404,37345,0.0
6405,6711,0.0
6406,23113,
6407,2134,
6408,25832,
6409,37602,
6410,4214,
6411,40518,0.0
6412,31292,
6413,6598,
6414,9472,
6415,25206,0.0
6416,37091,
6417,19249,
6418,35010,
6419,38575,
6420,37090,
6421,13973,
6422,24351,
6423,10439,0.0
6424,2990,
6425,33303,
6426,36483,
6427,3814,
6428,33682,
6429,37625,
6430,18128,0.0
6431,34767,
6432,18746,
6433,4629,
6434,20878,
6435,33009,
6436,37360,
6437,70,
6438,31283,0.0
6439,6022,
6440,29906,0.0
6441,33415,
6442,6498,
6443,3136,
6444,3446,
6445,24619,
6446,14662,
6447,38990,
6448,2644,
6449,9029,
6450,40243,
6451,20159,
6452,36046,
6453,35059,
6454,4992,
6455,25563,0.0
6456,18610,
6457,29587,
6458,22594,0.0
6459,26972,
6460,38491,0.0
6461,37173,
6462,15548,
6463,34128,
6464,36480,
6465,29450,
6466,21770,
6467,26584,0.0
6468,1798,
6469,20891,
6470,33869,
6471,23552,
6472,36709,0.0
6473,11026,0.0
6474,3507,
6475,40160,0.0
6476,20738,
6477,34456,
6478,33,
6479,11418,
6480,37384,0.0
6481,11015,
6482,10216,0.0
6483,29009,
6484,2192,1.0
6485,38206,
6486,33072,
6487,35163,
6488,32576,
6489,27632,
6490,20566,0.0
6491,12821,0.0
6492,19222,
6493,8480,
6494,29637,
6495,6480,0.0
6496,25011,
6497,38446,0.0
6498,6734,0.0
6499,23172,
6500,13625,
6501,2960,0.0
6502,39452,
6503,5866,
6504,23684,0.0
6505,29393,
6506,7352,
6507,3525,
6508,28812,0.0
6509,24918,
6510,4250,
6511,23835,1.0
6512,36639,
6513,5849,
6514,40039,
6515,29413,
6516,20022,
6517,9358,
6518,19034,
6519,37772,
6520,37372,
6521,29403,
6522,18305,0.0
6523,24062,
6524,5479,
6525,13480,1.0
6526,33956,
6527,25434,
6528,9415,
6529,32818,
6530,5000,
6531,9669,0.0
6532,4167,
6533,9534,
6534,19213,
6535,31309,
6536,2779,
6537,15823,
6538,19065,
6539,13481,0.0
6540,40840,
6541,18190,1.0
6542,18682,0.0
6543,34472,
6544,9486,0.0
6545,13635,
6546,18699,
6547,39727,
6548,689,
6549,25109,
6550,32908,
6551,25213,
6552,3628,0.0
6553,39575,
6554,511,
6555,5592,0.0
6556,26982,0.0
6557,26145,0.0
6558,26181,
6559,34833,
6560,7162,0.0
6561,14070,
6562,22975,
6563,33256,
6564,5498,
6565,3178,1.0
6566,17364,
6567,31375,
6568,41089,
6569,34938,0.0
6570,11398,
6571,6797,0.0
6572,4712,0.0
6573,23142,
6574,17889,
6575,25068,
6576,34288,0.0
6577,27412,
6578,5987,
6579,254,
6580,11719,
6581,33312,0.0
6582,2706,
6583,32528,
6584,12457,0.0
6585,32242,
6586,14639,
6587,8498,0.0
6588,28828,
6589,20862,
6590,22588,
6591,34844,
6592,35316,
6593,20333,
6594,24291,
6595,21261,
6596,24612,0.0
6597,1141,
6598,34197,0.0
6599,9319,
6600,30120,
6601,2868,0.0
6602,15555,0.0
6603,22019,
6604,25703,
6605,3003,
6606,18251,
6607,24424,
6608,17045,0.0
6609,13150,
6610,3282,
6611,17425,
6612,15464,0.0
6613,39383,
6614,39706,1.0
6615,25069,
6616,26628,0.0
6617,35839,1.0
6618,12639,
6619,24690,
6620,12147,
6621,1444,
6622,6438,0.0
6623,16317,
6624,15117,
6625,6033,
6626,25936,
6627,6031,0.0
6628,40561,
6629,11655,
6630,24679,0.0
6631,2003,
6632,5362,
6633,15701,
6634,20909,
6635,22513,
6636,28061,
6637,34977,
6638,11080,0.0
6639,20658,
6640,4876,0.0
6641,22280,1.0
6642,37586,
6643,6850,
6644,24678,
6645,29919,0.0
6646,26492,
6647,32006,
6648,2630,1.0
6649,1996,
6650,15958,
6651,31598,
6652,39085,
6653,17614,
6654,8881,
6655,5062,
6656,26457,0.0
6657,31952,1.0
6658,14873,
6659,35391,
6660,21272,
6661,40722,
6662,22556,0.0
6663,11038,
6664,40895,
6665,6473,
6666,39577,
6667,25630,
6668,8863,
6669,15365,
6670,16339,
6671,36949,
6672,32250,
6673,9407,
6674,37770,
6675,5666,0.0
6676,1990,
6677,25516,
6678,24490,1.0
6679,32784,
6680,11697,
6681,9598,
6682,32211,0.0
6683,16013,0.0
6684,18861,
6685,9256,
6686,7174,
6687,36887,
6688,22371,0.0
6689,32525,
6690,15902,1.0
6691,14810,
6692,23928,
6693,15153,
6694,15879,
6695,10857,
6696,18274,
6697,14176,
6698,20129,
6699,7531,
6700,14241,
6701,35931,
6702,38127,
6703,29935,
6704,27430,
6705,19648,
6706,36620,
6707,37926,
6708,28695,
6709,9632,
6710,21546,
6711,3112,0.0
6712,1629,
6713,37666,0.0
6714,11043,
6715,32941,
6716,10522,
6717,39323,
6718,31057,
6719,8008,0.0
6720,5629,
6721,39516,
6722,9194,
6723,9279,0.0
6724,10168,
6725,4075,0.0
6726,5850,
6727,39454,
6728,2435,
6729,31006,0.0
6730,34768,
6731,1987,
6732,2939,0.0
6733,38547,
6734,2599,1.0
6735,30659,
6736,280,
6737,30254,
6738,25023,
6739,20786,
6740,39548,0.0
6741,3989,
6742,38426,
6743,26267,0.0
6744,3944,
6745,1119,1.0
6746,19591,0.0
6747,502,
6748,3858,0.0
6749,20027,0.0
6750,38126,
6751,13139,
6752,37168,
6753,8099,
6754,2060,
6755,18284,
6756,21221,1.0
6757,9956,
6758,23610,
6759,29275,
6760,6270,
6761,39699,1.0
6762,1480,
6763,39499,
6764,35912,0.0
6765,36911,
6766,39844,
6767,30356,
6768,38586,0.0
6769,5266,1.0
6770,32022,
6771,36414,0.0
6772,26608,
6773,10533,
6774,33904,
6775,15649,
6776,12302,
6777,27219,
6778,21909,
6779,28702,
6780,16909,0.0
6781,32215,
6782,3912,
6783,23061,
6784,14122,
6785,34788,0.0
6786,33704,0.0
6787,173,
6788,18055,
6789,16777,
6790,29167,
6791,30616,
6792,8461,
6793,36780,
6794,29292,
6795,7914,
6796,7542,
6797,14919,0.0
6798,18120,0.0
6799,3107,
6800,15602,
6801,5973,
6802,17990,
6803,11853,
6804,8803,
6805,23264,
6806,2980,
6807,11048,
6808,36671,0.0
6809,11703,1.0
6810,37356,
6811,13008,
6812,1818,0.0
6813,26438,
6814,40080,
6815,24413,0.0
6816,9563,0.0
6817,25564,
6818,10426,0.0
6819,38581,
6820,38504,0.0
6821,3366,
6822,12154,
6823,37938,
6824,3728,1.0
6825,14937,
6826,35996,
6827,12562,
6828,8915,
6829,19416,
6830,29202,0.0
6831,32491,
6832,24325,
6833,7840,
6834,25750,
6835,20967,
6836,8300,
6837,9366,
6838,23970,0.0
6839,7519,
6840,24698,
6841,2313,1.0
6842,15281,
6843,8472,0.0
6844,1765,
6845,24210,
6846,33355,
6847,22848,
6848,30350,
6849,18317,
6850,19911,0.0
6851,16910,0.0
6852,30514,
6853,29313,
6854,503,0.0
6855,40774,
6856,34354,
6857,27083,
6858,7669,
6859,13540,0.0
6860,20938,0.0
6861,36771,
6862,17274,
6863,15227,
6864,17479,
6865,23949,
6866,1294,
6867,26558,0.0
6868,32128,
6869,10100,0.0
6870,4628,
6871,29869,0.0
6872,33117,0.0
6873,38592,
6874,8270,
6875,6069,
6876,33678,
6877,2144,
6878,16494,
6879,20263,
6880,19482,
6881,35563,
6882,25486,0.0
6883,32307,
6884,37269,
6885,3998,
6886,14288,
6887,39578,1.0
6888,26766,
6889,32813,
6890,18886,
6891,31872,
6892,32970,1.0
6893,11516,
6894,30038,
6895,31364,
6896,6640,
6897,34493,
6898,22908,
6899,33745,
6900,14228,
6901,29422,0.0
6902,19811,1.0
6903,30676,
6904,38787,
6905,23063,
6906,35547,0.0
6907,16691,
6908,12570,
6909,1462,
6910,10955,
6911,38994,0.0
6912,31988,
6913,34042,1.0
6914,5032,
6915,15610,
6916,22754,
6917,3999,1.0
6918,19144,0.0
6919,21608,0.0
6920,11356,
6921,8123,0.0
6922,5746,0.0
6923,40459,
6924,6641,
6925,16593,
6926,5066,0.0
6927,20083,
6928,31178,
6929,33562,0.0
6930,28201,
6931,28715,0.0
6932,39847,0.0
6933,40783,
6934,23470,
6935,7135,0.0
6936,35437,
6937,17774,
6938,7723,
6939,6678,
6940,10294,
6941,12784,
6942,38646,
6943,16350,
6944,39186,
6945,2169,
6946,19436,
6947,33184,
6948,23109,
6949,15375,
6950,35782,1.0
6951,7974,
6952,30409,
6953,36576,0.0
6954,23426,
6955,21851,
6956,41034,
6957,9127,0.0
6958,10330,
6959,16776,0.0
6960,35822,
6961,25522,
6962,34257,
6963,10460,0.0
6964,5346,
6965,14773,
6966,40395,
6967,8286,
6968,16265,
6969,26165,
6970,23168,0.0
6971,2956,
6972,17822,
6973,672,
6974,5557,
6975,23884,0.0
6976,31173,
6977,12111,0.0
6978,9857,
6979,17454,
6980,4693,0.0
6981,6989,
6982,19167,
6983,2039,
6984,1531,
6985,37970,
6986,3287,
6987,11187,0.0
6988,32786,
6989,21151,0.0
6990,32694,
6991,15972,0.0
6992,31920,
6993,2849,
6994,7500,
6995,15388,
6996,14317,0.0
6997,12373,1.0
6998,22612,
6999,3819,
7000,27852,0.0
7001,13734,
7002,223,
7003,25624,
7004,24206,
7005,30702,0.0
7006,39324,
7007,39420,
7008,14444,
7009,17225,
7010,2308,
7011,9733,
7012,16263,
7013,2562,0.0
7014,20247,
7015,32959,0.0
7016,8157,
7017,24246,0.0
7018,35356,
7019,32221,
7020,9518,
7021,32016,
7022,13396,
7023,17293,
7024,40861,
7025,37996,
7026,16229,1.0
7027,26380,
7028,36332,
7029,36306,
7030,5482,
7031,36760,0.0
7032,26400,
7033,30320,
7034,36088,
7035,34371,
7036,29039,
7037,13158,
7038,5575,
7039,7855,
7040,30113,
7041,23967,
7042,5303,
7043,28304,0.0
7044,27759,0.0
7045,12779,
7046,4141,
7047,40580,0.0
7048,41148,1.0
7049,3549,
7050,11066,
7051,30634,
7052,18083,0.0
7053,13231,
7054,9040,
7055,659,
7056,6542,0.0
7057,8956,
7058,16938,0.0
7059,7646,
7060,12443,
7061,35889,1.0
7062,8393,0.0
7063,18503,0.0
7064,24026,
7065,3922,
7066,3394,0.0
7067,8487,
7068,26855,
7069,28725,
7070,26630,
7071,24941,
7072,22388,
7073,16312,
7074,32720,
7075,1724,0.0
7076,1711,
7077,33394,
7078,3942,
7079,18547,
7080,22844,
7081,31305,
7082,17229,
7083,25806,
7084,5297,
7085,5516,
7086,14649,
7087,40463,0.0
7088,21411,
7089,9565,
7090,39945,
7091,34268,
7092,37447,
7093,820,
7094,14207,
7095,35787,0.0
7096,6882,
7097,2642,
7098,1980,0.0
7099,8822,0.0
7100,35901,
7101,26373,
7102,13770,
7103,28012,0.0
7104,24551,
7105,39522,
7106,16485,
7107,7819,
7108,15850,0.0
7109,17880,
7110,21791,
7111,23049,
7112,1799,
7113,29308,
7114,15263,
7115,2970,
7116,4285,0.0
7117,15498,
7118,2643,
7119,39816,0.0
7120,17718,
7121,3014,0.0
7122,23546,
7123,39494,
7124,7947,
7125,35340,0.0
7126,866,
7127,23195,0.0
7128,26973,
7129,66,
7130,37738,
7131,32579,1.0
7132,41164,
7133,2676,
7134,5380,
7135,40787,0.0
7136,23444,0.0
7137,4553,0.0
7138,14872,
7139,4337,
7140,12899,
7141,30701,
7142,14654,
7143,26377,
7144,35565,
7145,27270,
7146,14429,
7147,8523,
7148,28966,0.0
7149,35918,
7150,2549,
7151,39790,
7152,39836,
7153,8557,
7154,1751,
7155,25749,
7156,29710,
7157,37804,
7158,24564,
7159,12785,
7160,17834,
7161,6851,
7162,36580,0.0
7163,41077,
7164,9689,
7165,30441,
7166,16130,
7167,22627,0.0
7168,26392,
7169,40754,1.0
7170,17031,
7171,14648,
7172,26658,
7173,20713,
7174,28637,0.0
7175,10751,0.0
7176,12402,
7177,35280,
7178,1457,
7179,2755,
7180,814,
7181,7844,
7182,4899,
7183,6997,
7184,23583,
7185,8439,0.0
7186,2121,
7187,32853,0.0
7188,36928,
7189,15310,
7190,40849,
7191,4708,
7192,11602,
7193,15277,
7194,30018,
7195,34210,
7196,33860,0.0
7197,22614,
7198,15731,
7199,26964,
7200,4181,
7201,498,
7202,28054,0.0
7203,22129,
7204,22296,
7205,36533,
7206,26945,0.0
7207,10281,0.0
7208,37922,
7209,24222,
7210,5716,0.0
7211,14868,
7212,38850,
7213,31314,0.0
7214,40687,
7215,19293,
7216,21954,
7217,35428,
7218,623,
7219,1653,
7220,40389,
7221,9670,
7222,14498,
7223,17808,
7224,18795,
7225,12703,0.0
7226,40819,0.0
7227,25772,
7228,8013,
7229,20371,
7230,29329,
7231,25361,
7232,33512,
7233,29878,
7234,9917,
7235,23757,
7236,14850,
7237,5450,
7238,12967,0.0
7239,36725,
7240,6662,
7241,3672,0.0
7242,30638,
7243,40257,
7244,39710,0.0
7245,6236,
7246,37626,
7247,26674,0.0
7248,30090,
7249,35916,
7250,26340,
7251,15337,
7252,40084,
7253,6854,0.0
7254,33528,
7255,14039,
7256,36099,
7257,26086,0.0
7258,27469,0.0
7259,20910,
7260,9011,
7261,39432,
7262,34640,
7263,22549,
7264,24932,
7265,6078,
7266,11226,
7267,32052,1.0
7268,6745,
7269,38735,0.0
7270,22493,
7271,15834,
7272,3675,
7273,28613,0.0
7274,5140,
7275,14397,
7276,11269,
7277,36257,
7278,1974,
7279,17832,
7280,32344,
7281,9150,
7282,13611,0.0
7283,15702,
7284,27134,
7285,337,
7286,25540,
7287,31549,0.0
7288,37734,
7289,23171,
7290,13180,
7291,7533,
7292,12205,
7293,33828,
7294,20116,
7295,19553,
7296,23780,
7297,23243,
7298,18962,
7299,30625,
7300,29236,0.0
7301,32665,
7302,21539,
7303,105,0.0
7304,15613,
7305,14735,
7306,32422,
7307,37460,0.0
7308,31463,
7309,13764,
7310,2218,
7311,13969,
7312,2051,
7313,34233,
7314,16063,
7315,9444,0.0
7316,27119,
7317,33196,
7318,22564,
7319,22896,0.0
7320,5090,0.0
7321,12773,0.0
7322,16047,1.0
7323,5695,
7324,25841,
7325,13705,0.0
7326,31716,
7327,15844,
7328,23590,0.0
7329,25388,
7330,15765,
7331,35072,0.0
7332,8229,
7333,14466,
7334,25268,
7335,5358,
7336,4725,
7337,29984,
7338,29243,
7339,11390,
7340,35939,1.0
7341,40096,
7342,23839,
7343,31562,0.0
7344,27376,
7345,19999,
7346,11283,0.0
7347,2685,
7348,33351,0.0
7349,6403,
7350,1334,
7351,3061,
7352,38360,0.0
7353,1142,0.0
7354,6688,0.0
7355,30945,
7356,10671,
7357,10435,
7358,21379,
7359,5301,
7360,39745,
7361,13815,
7362,30872,
